all_off,B:W26;29;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;49:B1;2;4;7;8;9;10;12;13;14;16;17;18;19;20;22;24;25,22-28-,22-28-,71
all_off,W:W18;22;28;31;36;42;48:B3;7;8;9;13;14;15;16;19;21;27,28-23-,28-23-,60
all_off,W:W23;24;27;29;30;34;36;37;39;40;43;45;47:B6;8;9;10;11;13;14;15;16;17;20;25;26,47-42-,47-41-,38
all_off,W:W19;24;29;31;32;34;35;36;37;38;39;41;42;43;47;48;49;50:B2;4;6;7;8;9;10;12;13;15;16;18;20;21;22;25;26,31-27-,32-27-,199
all_off,W:W26;27;28;30;31;33;34;35;36;38;43;45;46;47;48:B6;7;8;9;11;12;13;16;18;19;20;21;22;24;25,28-17-22,28-17-22,84
all_off,B:W24;26;29;32;33;34;36;37;38;39;41;43;44;45;47;48;49:B2;5;6;8;9;10;11;12;13;15;16;17;18;21;22;23;25,21-27-,22-28-,113
all_off,W:W15;27;29;32;33;34;36;37;38;39;42;43;44;45;46;48:B2;4;7;8;9;10;12;13;14;16;17;18;21;23;26;35,46-41-,44-40-,1
all_off,W:W36;45:B7;9;15;18;25;29;40,45-1-7.18.29.40,45-1-7.18.29.40,114
all_off,W:W25;26;29;30;31;34;36;38;39;40;41;43;46;48;49:B2;3;7;10;11;12;13;14;17;18;19;20;22;23;27,39-33-,39-33-,3
all_off,B:W22;26;28;32;33;34;35;36;37;38;39;43;44;45;48;49:B2;3;6;8;9;11;13;14;15;16;17;19;20;23;24;25,16-21-,16-21-,26
all_off,W:W27;28;32;33;36;37;38;39;42;43;44;45;47;48:B2;3;7;9;10;11;12;13;16;18;19;23;24;25,37-31-,37-31-,-3
all_off,W:W25;27;28;30;32;33;35;36;37;38;39;43:B3;8;13;14;16;17;18;19;21;23;24;26,39-34-,39-34-,-3
all_off,W:W25;27;28;30;32;33;35;36;37;38;39;45;48:B3;6;9;11;13;14;15;16;18;19;23;24;26,45-40-,45-40-,-3
all_off,W:W22;27;28;29;30;31;33;34;38;43;49:B5;7;10;11;12;13;14;17;18;20;25,31-26-,29-23-,24
baseline,W:W25;26;28;30;33;35;36;38;39;41;42;43;44;45;47;49;50:B2;3;4;6;7;8;9;11;12;14;15;17;19;20;22;23;27,45-40-,42-37-,-14
baseline,W:W22;24;29;37;38:B7;8;13;17;18;19,22-2-7.17,22-2-7.17,154
baseline,B:W25;28;31;32;33;34;35;36;37;38;42;43;44;45;47;48;49:B2;3;4;6;7;8;9;10;11;12;13;14;17;19;20;22;26,20-24-,22-27-,100
baseline,W:W21;26;33;37;38;39;45:B9;11;12;13;14;17;23,21-16-,37-32-,-4
baseline,W:W27;29;32;33;35;37;38;39;40;43;45;46;47;48:B2;4;6;8;9;12;15;16;18;20;21;22;24;26,48-42-,37-31-,171
baseline,W:W23;26;28;33;35;36;37;38;39;40;42;43;45;47;48;49:B2;3;4;6;7;8;10;11;12;13;14;15;17;19;22;27,35-30-,36-31-,65
baseline,W:W22;27;28;33;35;36;37;38;39;40;41;42;43;44;45;46;48:B2;3;4;6;7;8;9;10;11;13;14;15;16;17;19;20;26,28-23-,28-23-,111
baseline,W:W25;27;32;33;34;39;42;43;47;48;49:B2;3;8;10;11;16;18;19;21;23;30,33-28-,34-29-,116
baseline,W:W27;28;30;32;33;34;35;36;37;38;40;45:B8;12;13;15;16;17;18;19;20;24;25;26,27-21-,27-21-,32
baseline,W:W27;28;32;33;34;37;38;42;43;48:B6;12;13;15;16;17;19;21;23;24,37-31-,37-31-,2
baseline,B:W26;27;28;30;32;34;35;36;38;40;42;45;48:B6;8;11;12;13;14;15;16;17;18;19;23;29,29-33-,29-33-,65
baseline,W:W25;29;30;32;33;34;36;37;38;39;40;42;44;45;47;48:B3;5;8;9;10;13;14;15;16;17;18;20;21;23;26;27,33-28-,36-31-,19
baseline,W:W25;26;30;31;33;34;35;36;37;39;45;46;47;48;49:B2;3;7;8;9;11;14;15;17;18;19;22;23;27;28,33-29-,33-29-,-8
baseline,W:W23;24;26;28;29;33;34;36;38;40;41;43;45;48:B2;3;4;7;8;12;13;14;15;16;17;20;25;27,43-39-,43-39-,-5
baseline,W:W24;26;28;29;33;34;35;36;38;41;42;43;44;47;48;49;50:B2;3;4;6;7;8;9;12;13;15;17;18;19;20;22;25;27,43-39-,44-39-,-7
baseline,W:W23;26;30;33;36;37;38;39;40;41;42;43;44;45;47;48;49;50:B2;3;4;5;6;7;8;9;10;11;12;14;15;16;17;20;22;27,37-31-,33-29-,-3
baseline,W:W24;27;28;29;32;34;36;37;38;39;42;43;45;46;48:B3;6;7;8;12;13;15;16;17;18;19;20;21;23;25,27-22-,27-22-,-2
baseline,W:W26;27;28;32;33;34;35;36;38;39;44;45;47;48:B3;6;8;10;11;12;13;16;17;18;19;23;24;25,44-40-,27-22-,96
baseline,W:W25;31;33;34;35;36;38;42;43;47;48:B2;3;11;12;13;14;15;18;22;23;27,34-29-,43-39-,-5
baseline,W:W27;28;30;32;33;34;35;37;38;40;41;44;45;46;47;48;49;50:B1;2;3;4;5;6;9;10;12;13;15;16;18;19;21;23;24;25,27-22-,37-31-,-1
baseline,B:W25;26;28;30;32;33;35;36;38;39;40;42;46;47;48;49;50:B3;4;5;6;7;8;9;11;12;14;17;18;19;21;22;24;27,18-23-,18-23-,10
baseline,W:W26;31;34;35;36;38;41;43;44;46;49:B3;11;12;13;14;17;18;22;23;27;28,44-39-,44-40-,-2
baseline,W:W26;29;32;34;37;38;42;44;45;47;48;50:B4;7;8;9;11;16;17;20;22;24;35;36,44-40-,44-40-,11
baseline,W:W35;36;38;46;48;49:B12;13;14;22;25;27;29;34,36-31-,36-31-,278
baseline,W:W26;28;29;31;33;36;38;40;43;44;45;46;48;49;50:B2;4;6;7;9;10;12;14;15;17;18;19;20;22;27,29-24-,29-24-,97
baseline,W:W26;29;30;31;33;34;35;36;38;41;46;48;49;50:B2;3;7;11;12;13;14;17;18;19;22;23;25;27,50-44-,48-43-,-3
baseline,B:W25;26;27;34;35;36;39;40;41;42;43;44;45;48:B3;4;5;6;8;9;10;13;14;15;16;17;18;24,18-22-,18-22-,9
baseline,W:W25;27;28;30;32;33;35;36;37;38;39;40;41;42;43;45;46;48:B1;3;4;5;6;8;9;12;13;14;15;16;17;18;19;23;24;26,27-22-,27-22-,34
baseline,W:W25;26;30;31;33;35;36;38;39;41;43;45;46;47;48;49:B1;2;3;4;7;11;12;13;14;15;17;18;22;23;27;28,45-40-,45-40-,-19
baseline,W:W27;28;29;32;33;35;36;37;38;39;42;43;44;45;48;50:B3;4;6;8;9;10;11;12;13;15;16;18;19;20;24;26,45-40-,37-31-,3
baseline,W:W27;28;30;34;35;36;37;38;39;40;42;43;45;48:B6;8;9;10;12;13;14;17;18;19;20;24;25;26,27-22-,38-32-,5
baseline,W:W26;29;30;34;35;37;38;39;44;46;47;48;49:B1;3;5;10;11;12;13;17;18;22;25;28;36,38-33-,38-33-,-3
baseline,W:W25;27;29;30;33;34;36;37;39;41;42;46;47;48;49:B2;6;7;9;10;11;12;13;15;16;18;19;21;23;26,37-32-,33-28-,0
baseline,W:W22;27;28;32;33;35;36;37;38;40;43:B3;6;8;11;12;13;17;19;23;24;26,43-39-,43-39-,-1
baseline,W:W21;29;30;34;38;40;43;44;45;46;47;48;49:B4;7;9;12;13;14;16;18;19;20;22;25;36,48-42-,38-33-,-43
baseline,W:W25;27;28;30;32;33;34;35;37;38;39;41;43:B3;9;12;13;14;15;16;18;19;21;23;24;26,41-36-,41-36-,-3
baseline,W:W25;27;28;30;32;33;34;35;36;37;38;39;43:B6;9;11;12;13;14;16;18;19;20;23;24;26,36-31-,28-22-,-37
baseline,W:W21;27;28;29;30;31;33;34;35;38;43;44:B2;5;6;7;10;12;13;14;17;18;20;25,31-26-,29-23-,10
lmr_off,W:W25;26;28;30;33;35;36;38;39;41;42;43;44;45;47;49;50:B2;3;4;6;7;8;9;11;12;14;15;17;19;20;22;23;27,45-40-,36-31-,25
lmr_off,W:W22;24;29;37;38:B7;8;13;17;18;19,22-2-7.17,22-2-7.17,161
lmr_off,B:W25;28;31;32;33;34;35;36;37;38;42;43;44;45;47;48;49:B2;3;4;6;7;8;9;10;11;12;13;14;17;19;20;22;26,20-24-,22-27-,62
lmr_off,W:W21;26;33;37;38;39;45:B9;11;12;13;14;17;23,21-16-,21-16-,55
lmr_off,W:W27;29;32;33;35;37;38;39;40;43;45;46;47;48:B2;4;6;8;9;12;15;16;18;20;21;22;24;26,48-42-,37-31-,167
lmr_off,W:W23;26;28;33;35;36;37;38;39;40;42;43;45;47;48;49:B2;3;4;6;7;8;10;11;12;13;14;15;17;19;22;27,35-30-,23-18-,43
lmr_off,W:W22;27;28;33;35;36;37;38;39;40;41;42;43;44;45;46;48:B2;3;4;6;7;8;9;10;11;13;14;15;16;17;19;20;26,28-23-,28-23-,119
lmr_off,W:W25;27;32;33;34;39;42;43;47;48;49:B2;3;8;10;11;16;18;19;21;23;30,33-28-,34-29-,115
lmr_off,W:W27;28;30;32;33;34;35;36;37;38;40;45:B8;12;13;15;16;17;18;19;20;24;25;26,27-21-,27-21-,32
lmr_off,W:W27;28;32;33;34;37;38;42;43;48:B6;12;13;15;16;17;19;21;23;24,37-31-,37-31-,0
lmr_off,B:W26;27;28;30;32;34;35;36;38;40;42;45;48:B6;8;11;12;13;14;15;16;17;18;19;23;29,29-33-,29-33-,77
lmr_off,W:W25;29;30;32;33;34;36;37;38;39;40;42;44;45;47;48:B3;5;8;9;10;13;14;15;16;17;18;20;21;23;26;27,33-28-,40-35-,7
lmr_off,W:W25;26;30;31;33;34;35;36;37;39;45;46;47;48;49:B2;3;7;8;9;11;14;15;17;18;19;22;23;27;28,33-29-,34-29-,86
lmr_off,W:W23;24;26;28;29;33;34;36;38;40;41;43;45;48:B2;3;4;7;8;12;13;14;15;16;17;20;25;27,43-39-,23-18-,3
lmr_off,W:W24;26;28;29;33;34;35;36;38;41;42;43;44;47;48;49;50:B2;3;4;6;7;8;9;12;13;15;17;18;19;20;22;25;27,43-39-,38-32-,54
lmr_off,W:W23;26;30;33;36;37;38;39;40;41;42;43;44;45;47;48;49;50:B2;3;4;5;6;7;8;9;10;11;12;14;15;16;17;20;22;27,37-31-,37-31-,-1
lmr_off,W:W24;27;28;29;32;34;36;37;38;39;42;43;45;46;48:B3;6;7;8;12;13;15;16;17;18;19;20;21;23;25,27-22-,27-22-,-2
lmr_off,W:W26;27;28;32;33;34;35;36;38;39;44;45;47;48:B3;6;8;10;11;12;13;16;17;18;19;23;24;25,44-40-,27-22-,137
lmr_off,W:W25;31;33;34;35;36;38;42;43;47;48:B2;3;11;12;13;14;15;18;22;23;27,34-29-,43-39-,-5
lmr_off,W:W27;28;30;32;33;34;35;37;38;40;41;44;45;46;47;48;49;50:B1;2;3;4;5;6;9;10;12;13;15;16;18;19;21;23;24;25,27-22-,27-22-,45
lmr_off,B:W25;26;28;30;32;33;35;36;38;39;40;42;46;47;48;49;50:B3;4;5;6;7;8;9;11;12;14;17;18;19;21;22;24;27,18-23-,18-23-,6
lmr_off,W:W26;31;34;35;36;38;41;43;44;46;49:B3;11;12;13;14;17;18;22;23;27;28,44-39-,35-30-,-8
lmr_off,W:W26;29;32;34;37;38;42;44;45;47;48;50:B4;7;8;9;11;16;17;20;22;24;35;36,44-40-,44-40-,12
lmr_off,W:W35;36;38;46;48;49:B12;13;14;22;25;27;29;34,36-31-,36-31-,289
lmr_off,W:W26;28;29;31;33;36;38;40;43;44;45;46;48;49;50:B2;4;6;7;9;10;12;14;15;17;18;19;20;22;27,29-24-,29-24-,93
lmr_off,W:W26;29;30;31;33;34;35;36;38;41;46;48;49;50:B2;3;7;11;12;13;14;17;18;19;22;23;25;27,50-44-,49-44-,-2
lmr_off,B:W25;26;27;34;35;36;39;40;41;42;43;44;45;48:B3;4;5;6;8;9;10;13;14;15;16;17;18;24,18-22-,18-22-,11
lmr_off,W:W25;27;28;30;32;33;35;36;37;38;39;40;41;42;43;45;46;48:B1;3;4;5;6;8;9;12;13;14;15;16;17;18;19;23;24;26,27-22-,27-22-,35
lmr_off,W:W25;26;30;31;33;35;36;38;39;41;43;45;46;47;48;49:B1;2;3;4;7;11;12;13;14;15;17;18;22;23;27;28,45-40-,41-37-,-18
lmr_off,W:W27;28;29;32;33;35;36;37;38;39;42;43;44;45;48;50:B3;4;6;8;9;10;11;12;13;15;16;18;19;20;24;26,45-40-,37-31-,3
lmr_off,W:W27;28;30;34;35;36;37;38;39;40;42;43;45;48:B6;8;9;10;12;13;14;17;18;19;20;24;25;26,27-22-,38-32-,5
lmr_off,W:W26;29;30;34;35;37;38;39;44;46;47;48;49:B1;3;5;10;11;12;13;17;18;22;25;28;36,38-33-,48-42-,-6
lmr_off,W:W25;27;29;30;33;34;36;37;39;41;42;46;47;48;49:B2;6;7;9;10;11;12;13;15;16;18;19;21;23;26,37-32-,37-32-,0
lmr_off,W:W22;27;28;32;33;35;36;37;38;40;43:B3;6;8;11;12;13;17;19;23;24;26,43-39-,43-39-,-1
lmr_off,W:W21;29;30;34;38;40;43;44;45;46;47;48;49:B4;7;9;12;13;14;16;18;19;20;22;25;36,48-42-,44-39-,-48
lmr_off,W:W25;27;28;30;32;33;34;35;37;38;39;41;43:B3;9;12;13;14;15;16;18;19;21;23;24;26,41-36-,41-36-,-12
lmr_off,W:W25;27;28;30;32;33;34;35;36;37;38;39;43:B6;9;11;12;13;14;16;18;19;20;23;24;26,36-31-,36-31-,-11
lmr_off,W:W21;27;28;29;30;31;33;34;35;38;43;44:B2;5;6;7;10;12;13;14;17;18;20;25,31-26-,29-23-,20
lmp_off,W:W25;26;28;30;33;35;36;38;39;41;42;43;44;45;47;49;50:B2;3;4;6;7;8;9;11;12;14;15;17;19;20;22;23;27,45-40-,36-31-,31
lmp_off,W:W22;24;29;37;38:B7;8;13;17;18;19,22-2-7.17,22-2-7.17,154
lmp_off,B:W25;28;31;32;33;34;35;36;37;38;42;43;44;45;47;48;49:B2;3;4;6;7;8;9;10;11;12;13;14;17;19;20;22;26,20-24-,22-27-,77
lmp_off,W:W21;26;33;37;38;39;45:B9;11;12;13;14;17;23,21-16-,21-16-,117
lmp_off,W:W27;29;32;33;35;37;38;39;40;43;45;46;47;48:B2;4;6;8;9;12;15;16;18;20;21;22;24;26,48-42-,37-31-,164
lmp_off,W:W23;26;28;33;35;36;37;38;39;40;42;43;45;47;48;49:B2;3;4;6;7;8;10;11;12;13;14;15;17;19;22;27,35-30-,37-31-,-7
lmp_off,W:W22;27;28;33;35;36;37;38;39;40;41;42;43;44;45;46;48:B2;3;4;6;7;8;9;10;11;13;14;15;16;17;19;20;26,28-23-,28-23-,120
lmp_off,W:W25;27;32;33;34;39;42;43;47;48;49:B2;3;8;10;11;16;18;19;21;23;30,33-28-,34-29-,99
lmp_off,W:W27;28;30;32;33;34;35;36;37;38;40;45:B8;12;13;15;16;17;18;19;20;24;25;26,27-21-,27-21-,-2
lmp_off,W:W27;28;32;33;34;37;38;42;43;48:B6;12;13;15;16;17;19;21;23;24,37-31-,37-31-,2
lmp_off,B:W26;27;28;30;32;34;35;36;38;40;42;45;48:B6;8;11;12;13;14;15;16;17;18;19;23;29,29-33-,29-33-,74
lmp_off,W:W25;29;30;32;33;34;36;37;38;39;40;42;44;45;47;48:B3;5;8;9;10;13;14;15;16;17;18;20;21;23;26;27,33-28-,36-31-,19
lmp_off,W:W25;26;30;31;33;34;35;36;37;39;45;46;47;48;49:B2;3;7;8;9;11;14;15;17;18;19;22;23;27;28,33-29-,33-29-,-8
lmp_off,W:W23;24;26;28;29;33;34;36;38;40;41;43;45;48:B2;3;4;7;8;12;13;14;15;16;17;20;25;27,43-39-,43-39-,-5
lmp_off,W:W24;26;28;29;33;34;35;36;38;41;42;43;44;47;48;49;50:B2;3;4;6;7;8;9;12;13;15;17;18;19;20;22;25;27,43-39-,44-39-,-2
lmp_off,W:W23;26;30;33;36;37;38;39;40;41;42;43;44;45;47;48;49;50:B2;3;4;5;6;7;8;9;10;11;12;14;15;16;17;20;22;27,37-31-,36-31-,85
lmp_off,W:W24;27;28;29;32;34;36;37;38;39;42;43;45;46;48:B3;6;7;8;12;13;15;16;17;18;19;20;21;23;25,27-22-,27-22-,16
lmp_off,W:W26;27;28;32;33;34;35;36;38;39;44;45;47;48:B3;6;8;10;11;12;13;16;17;18;19;23;24;25,44-40-,27-22-,106
lmp_off,W:W25;31;33;34;35;36;38;42;43;47;48:B2;3;11;12;13;14;15;18;22;23;27,34-29-,43-39-,-5
lmp_off,W:W27;28;30;32;33;34;35;37;38;40;41;44;45;46;47;48;49;50:B1;2;3;4;5;6;9;10;12;13;15;16;18;19;21;23;24;25,27-22-,27-22-,23
lmp_off,B:W25;26;28;30;32;33;35;36;38;39;40;42;46;47;48;49;50:B3;4;5;6;7;8;9;11;12;14;17;18;19;21;22;24;27,18-23-,18-23-,9
lmp_off,W:W26;31;34;35;36;38;41;43;44;46;49:B3;11;12;13;14;17;18;22;23;27;28,44-39-,41-37-,-14
lmp_off,W:W26;29;32;34;37;38;42;44;45;47;48;50:B4;7;8;9;11;16;17;20;22;24;35;36,44-40-,44-40-,15
lmp_off,W:W35;36;38;46;48;49:B12;13;14;22;25;27;29;34,36-31-,36-31-,188
lmp_off,W:W26;28;29;31;33;36;38;40;43;44;45;46;48;49;50:B2;4;6;7;9;10;12;14;15;17;18;19;20;22;27,29-24-,29-24-,93
lmp_off,W:W26;29;30;31;33;34;35;36;38;41;46;48;49;50:B2;3;7;11;12;13;14;17;18;19;22;23;25;27,50-44-,38-32-,-2
lmp_off,B:W25;26;27;34;35;36;39;40;41;42;43;44;45;48:B3;4;5;6;8;9;10;13;14;15;16;17;18;24,18-22-,18-22-,5
lmp_off,W:W25;27;28;30;32;33;35;36;37;38;39;40;41;42;43;45;46;48:B1;3;4;5;6;8;9;12;13;14;15;16;17;18;19;23;24;26,27-22-,27-22-,36
lmp_off,W:W25;26;30;31;33;35;36;38;39;41;43;45;46;47;48;49:B1;2;3;4;7;11;12;13;14;15;17;18;22;23;27;28,45-40-,33-29-,-16
lmp_off,W:W27;28;29;32;33;35;36;37;38;39;42;43;44;45;48;50:B3;4;6;8;9;10;11;12;13;15;16;18;19;20;24;26,45-40-,37-31-,5
lmp_off,W:W27;28;30;34;35;36;37;38;39;40;42;43;45;48:B6;8;9;10;12;13;14;17;18;19;20;24;25;26,27-22-,38-32-,5
lmp_off,W:W26;29;30;34;35;37;38;39;44;46;47;48;49:B1;3;5;10;11;12;13;17;18;22;25;28;36,38-33-,38-33-,-4
lmp_off,W:W25;27;29;30;33;34;36;37;39;41;42;46;47;48;49:B2;6;7;9;10;11;12;13;15;16;18;19;21;23;26,37-32-,37-32-,-1
lmp_off,W:W22;27;28;32;33;35;36;37;38;40;43:B3;6;8;11;12;13;17;19;23;24;26,43-39-,43-39-,0
lmp_off,W:W21;29;30;34;38;40;43;44;45;46;47;48;49:B4;7;9;12;13;14;16;18;19;20;22;25;36,48-42-,44-39-,-41
lmp_off,W:W25;27;28;30;32;33;34;35;37;38;39;41;43:B3;9;12;13;14;15;16;18;19;21;23;24;26,41-36-,27-22-,1
lmp_off,W:W25;27;28;30;32;33;34;35;36;37;38;39;43:B6;9;11;12;13;14;16;18;19;20;23;24;26,36-31-,36-31-,-20
lmp_off,W:W21;27;28;29;30;31;33;34;35;38;43;44:B2;5;6;7;10;12;13;14;17;18;20;25,31-26-,31-26-,3
nmp_off,W:W25;26;28;30;33;35;36;38;39;41;42;43;44;45;47;49;50:B2;3;4;6;7;8;9;11;12;14;15;17;19;20;22;23;27,45-40-,42-37-,-14
nmp_off,W:W22;24;29;37;38:B7;8;13;17;18;19,22-2-7.17,22-2-7.17,154
nmp_off,B:W25;28;31;32;33;34;35;36;37;38;42;43;44;45;47;48;49:B2;3;4;6;7;8;9;10;11;12;13;14;17;19;20;22;26,20-24-,22-27-,100
nmp_off,W:W21;26;33;37;38;39;45:B9;11;12;13;14;17;23,21-16-,37-32-,-4
nmp_off,W:W27;29;32;33;35;37;38;39;40;43;45;46;47;48:B2;4;6;8;9;12;15;16;18;20;21;22;24;26,48-42-,37-31-,171
nmp_off,W:W23;26;28;33;35;36;37;38;39;40;42;43;45;47;48;49:B2;3;4;6;7;8;10;11;12;13;14;15;17;19;22;27,35-30-,36-31-,65
nmp_off,W:W22;27;28;33;35;36;37;38;39;40;41;42;43;44;45;46;48:B2;3;4;6;7;8;9;10;11;13;14;15;16;17;19;20;26,28-23-,28-23-,111
nmp_off,W:W25;27;32;33;34;39;42;43;47;48;49:B2;3;8;10;11;16;18;19;21;23;30,33-28-,34-29-,116
nmp_off,W:W27;28;30;32;33;34;35;36;37;38;40;45:B8;12;13;15;16;17;18;19;20;24;25;26,27-21-,27-21-,32
nmp_off,W:W27;28;32;33;34;37;38;42;43;48:B6;12;13;15;16;17;19;21;23;24,37-31-,37-31-,2
nmp_off,B:W26;27;28;30;32;34;35;36;38;40;42;45;48:B6;8;11;12;13;14;15;16;17;18;19;23;29,29-33-,29-33-,65
nmp_off,W:W25;29;30;32;33;34;36;37;38;39;40;42;44;45;47;48:B3;5;8;9;10;13;14;15;16;17;18;20;21;23;26;27,33-28-,36-31-,19
nmp_off,W:W25;26;30;31;33;34;35;36;37;39;45;46;47;48;49:B2;3;7;8;9;11;14;15;17;18;19;22;23;27;28,33-29-,33-29-,-8
nmp_off,W:W23;24;26;28;29;33;34;36;38;40;41;43;45;48:B2;3;4;7;8;12;13;14;15;16;17;20;25;27,43-39-,43-39-,-5
nmp_off,W:W24;26;28;29;33;34;35;36;38;41;42;43;44;47;48;49;50:B2;3;4;6;7;8;9;12;13;15;17;18;19;20;22;25;27,43-39-,44-39-,-7
nmp_off,W:W23;26;30;33;36;37;38;39;40;41;42;43;44;45;47;48;49;50:B2;3;4;5;6;7;8;9;10;11;12;14;15;16;17;20;22;27,37-31-,33-29-,-3
nmp_off,W:W24;27;28;29;32;34;36;37;38;39;42;43;45;46;48:B3;6;7;8;12;13;15;16;17;18;19;20;21;23;25,27-22-,27-22-,-2
nmp_off,W:W26;27;28;32;33;34;35;36;38;39;44;45;47;48:B3;6;8;10;11;12;13;16;17;18;19;23;24;25,44-40-,27-22-,96
nmp_off,W:W25;31;33;34;35;36;38;42;43;47;48:B2;3;11;12;13;14;15;18;22;23;27,34-29-,43-39-,-5
nmp_off,W:W27;28;30;32;33;34;35;37;38;40;41;44;45;46;47;48;49;50:B1;2;3;4;5;6;9;10;12;13;15;16;18;19;21;23;24;25,27-22-,37-31-,-1
nmp_off,B:W25;26;28;30;32;33;35;36;38;39;40;42;46;47;48;49;50:B3;4;5;6;7;8;9;11;12;14;17;18;19;21;22;24;27,18-23-,18-23-,10
nmp_off,W:W26;31;34;35;36;38;41;43;44;46;49:B3;11;12;13;14;17;18;22;23;27;28,44-39-,44-40-,-2
nmp_off,W:W26;29;32;34;37;38;42;44;45;47;48;50:B4;7;8;9;11;16;17;20;22;24;35;36,44-40-,44-40-,11
nmp_off,W:W35;36;38;46;48;49:B12;13;14;22;25;27;29;34,36-31-,36-31-,278
nmp_off,W:W26;28;29;31;33;36;38;40;43;44;45;46;48;49;50:B2;4;6;7;9;10;12;14;15;17;18;19;20;22;27,29-24-,29-24-,97
nmp_off,W:W26;29;30;31;33;34;35;36;38;41;46;48;49;50:B2;3;7;11;12;13;14;17;18;19;22;23;25;27,50-44-,48-43-,-3
nmp_off,B:W25;26;27;34;35;36;39;40;41;42;43;44;45;48:B3;4;5;6;8;9;10;13;14;15;16;17;18;24,18-22-,18-22-,9
nmp_off,W:W25;27;28;30;32;33;35;36;37;38;39;40;41;42;43;45;46;48:B1;3;4;5;6;8;9;12;13;14;15;16;17;18;19;23;24;26,27-22-,27-22-,34
nmp_off,W:W25;26;30;31;33;35;36;38;39;41;43;45;46;47;48;49:B1;2;3;4;7;11;12;13;14;15;17;18;22;23;27;28,45-40-,45-40-,-19
nmp_off,W:W27;28;29;32;33;35;36;37;38;39;42;43;44;45;48;50:B3;4;6;8;9;10;11;12;13;15;16;18;19;20;24;26,45-40-,37-31-,3
nmp_off,W:W27;28;30;34;35;36;37;38;39;40;42;43;45;48:B6;8;9;10;12;13;14;17;18;19;20;24;25;26,27-22-,38-32-,5
nmp_off,W:W26;29;30;34;35;37;38;39;44;46;47;48;49:B1;3;5;10;11;12;13;17;18;22;25;28;36,38-33-,38-33-,-3
nmp_off,W:W25;27;29;30;33;34;36;37;39;41;42;46;47;48;49:B2;6;7;9;10;11;12;13;15;16;18;19;21;23;26,37-32-,33-28-,0
nmp_off,W:W22;27;28;32;33;35;36;37;38;40;43:B3;6;8;11;12;13;17;19;23;24;26,43-39-,43-39-,-1
nmp_off,W:W21;29;30;34;38;40;43;44;45;46;47;48;49:B4;7;9;12;13;14;16;18;19;20;22;25;36,48-42-,38-33-,-43
nmp_off,W:W25;27;28;30;32;33;34;35;37;38;39;41;43:B3;9;12;13;14;15;16;18;19;21;23;24;26,41-36-,41-36-,-3
nmp_off,W:W25;27;28;30;32;33;34;35;36;37;38;39;43:B6;9;11;12;13;14;16;18;19;20;23;24;26,36-31-,28-22-,-37
nmp_off,W:W21;27;28;29;30;31;33;34;35;38;43;44:B2;5;6;7;10;12;13;14;17;18;20;25,31-26-,29-23-,10
rfp_off,W:W25;26;28;30;33;35;36;38;39;41;42;43;44;45;47;49;50:B2;3;4;6;7;8;9;11;12;14;15;17;19;20;22;23;27,45-40-,42-37-,-14
rfp_off,W:W22;24;29;37;38:B7;8;13;17;18;19,22-2-7.17,22-2-7.17,151
rfp_off,B:W25;28;31;32;33;34;35;36;37;38;42;43;44;45;47;48;49:B2;3;4;6;7;8;9;10;11;12;13;14;17;19;20;22;26,20-24-,22-27-,62
rfp_off,W:W21;26;33;37;38;39;45:B9;11;12;13;14;17;23,21-16-,37-32-,0
rfp_off,W:W27;29;32;33;35;37;38;39;40;43;45;46;47;48:B2;4;6;8;9;12;15;16;18;20;21;22;24;26,48-42-,37-31-,173
rfp_off,W:W23;26;28;33;35;36;37;38;39;40;42;43;45;47;48;49:B2;3;4;6;7;8;10;11;12;13;14;15;17;19;22;27,35-30-,39-34-,-7
rfp_off,W:W22;27;28;33;35;36;37;38;39;40;41;42;43;44;45;46;48:B2;3;4;6;7;8;9;10;11;13;14;15;16;17;19;20;26,28-23-,28-23-,119
rfp_off,W:W25;27;32;33;34;39;42;43;47;48;49:B2;3;8;10;11;16;18;19;21;23;30,33-28-,34-29-,119
rfp_off,W:W27;28;30;32;33;34;35;36;37;38;40;45:B8;12;13;15;16;17;18;19;20;24;25;26,27-21-,27-21-,-15
rfp_off,W:W27;28;32;33;34;37;38;42;43;48:B6;12;13;15;16;17;19;21;23;24,37-31-,37-31-,0
rfp_off,B:W26;27;28;30;32;34;35;36;38;40;42;45;48:B6;8;11;12;13;14;15;16;17;18;19;23;29,29-33-,29-33-,67
rfp_off,W:W25;29;30;32;33;34;36;37;38;39;40;42;44;45;47;48:B3;5;8;9;10;13;14;15;16;17;18;20;21;23;26;27,33-28-,36-31-,19
rfp_off,W:W25;26;30;31;33;34;35;36;37;39;45;46;47;48;49:B2;3;7;8;9;11;14;15;17;18;19;22;23;27;28,33-29-,47-42-,-7
rfp_off,W:W23;24;26;28;29;33;34;36;38;40;41;43;45;48:B2;3;4;7;8;12;13;14;15;16;17;20;25;27,43-39-,43-39-,-7
rfp_off,W:W24;26;28;29;33;34;35;36;38;41;42;43;44;47;48;49;50:B2;3;4;6;7;8;9;12;13;15;17;18;19;20;22;25;27,43-39-,44-39-,-2
rfp_off,W:W23;26;30;33;36;37;38;39;40;41;42;43;44;45;47;48;49;50:B2;3;4;5;6;7;8;9;10;11;12;14;15;16;17;20;22;27,37-31-,37-32-,0
